LoanID,CustomerID,LoanAmount,InterestRate,TermMonths,OriginationDate,Status,RiskGradeAtOrigination
33332,2825,13036.0,9.14,24,2018-12-04,PaidOff,E
33333,7368,49459.0,4.91,12,2019-01-26,PaidOff,B
33334,9400,119148.0,9.37,36,2020-05-21,PaidOff,D
33335,7829,6638.0,8.51,36,2022-12-23,Current,D
33336,9825,190912.0,9.34,48,2019-12-28,PaidOff,E
33337,7287,42096.0,6.61,36,2022-04-26,Current,B
33338,9700,78807.0,7.57,24,2017-12-11,PaidOff,B
33339,7180,32741.0,8.36,36,2015-11-29,Current,D
33340,1641,33228.0,5.99,36,2021-11-13,PaidOff,B
33341,4651,45935.0,8.03,36,2020-10-25,PaidOff,D
33342,9981,7171.0,4.26,24,2019-06-02,Current,C
33343,5407,30219.0,9.66,24,2023-02-18,PaidOff,D
33344,2581,5654.0,9.54,36,2015-04-05,PaidOff,D
33345,8051,208150.0,8.75,48,2024-09-04,Current,D
33346,1206,20139.0,9.45,36,2024-07-18,Current,C
33347,2977,72798.0,5.34,60,2023-05-14,Current,B
33348,2819,60646.0,8.84,48,2022-06-09,Current,D
33349,7556,162044.0,6.33,24,2015-02-05,Current,D
33350,10466,45302.0,7.74,48,2017-03-29,PaidOff,B
33351,3930,70385.0,6.72,60,2022-09-13,PaidOff,B
33352,3547,51563.0,8.83,60,2015-03-23,Defaulted,D
33353,3069,10085.0,6.26,36,2016-05-08,Current,B
33354,4209,51984.0,7.9,36,2020-01-19,PaidOff,D
33355,1599,52787.0,5.7,48,2017-06-21,PaidOff,C
33356,8445,49933.0,7.3,36,2023-04-24,Current,A
33357,7545,212093.0,7.52,12,2022-03-02,PaidOff,D
33358,6239,31882.0,4.53,60,2024-08-26,Current,B
33359,4259,26245.0,9.82,36,2015-08-14,PaidOff,D
33360,8902,289054.0,7.84,60,2021-01-17,PaidOff,E
33361,10084,25063.0,8.14,36,2019-06-15,PaidOff,E
33362,7262,13636.0,11.4,36,2017-04-05,Current,D
33363,4908,62373.0,7.67,48,2015-10-17,Defaulted,D
33364,6161,99109.0,7.66,36,2021-03-08,PaidOff,E
33365,4830,9456.0,9.26,36,2015-03-23,PaidOff,C
33366,4814,48814.0,9.06,36,2021-01-08,Current,E
33367,3310,11131.0,4.69,24,2022-09-10,PaidOff,B
33368,6304,6000.0,6.02,36,2016-01-28,Current,B
33369,9123,9340.0,9.15,36,2015-09-25,Current,D
33370,4427,149011.0,7.41,36,2020-09-28,Current,D
33371,7030,10834.0,4.31,36,2021-01-22,Current,D
33372,7559,12719.0,6.0,60,2016-12-22,PaidOff,C
33373,4774,666107.0,7.66,36,2018-04-14,PaidOff,C
33374,10488,171467.0,4.57,48,2021-12-19,PaidOff,C
33375,10036,24631.0,6.66,48,2018-03-14,PaidOff,E
33376,1499,132843.0,4.39,36,2021-12-19,Current,D
33377,7052,31807.0,11.21,36,2023-12-04,PaidOff,E
33378,5314,41719.0,6.07,12,2020-12-22,PaidOff,A
33379,3266,79631.0,4.42,48,2016-11-02,PaidOff,A
33380,4920,28466.0,6.9,24,2023-12-16,PaidOff,D
33381,1161,1035511.0,5.86,48,2019-07-02,PaidOff,A
33382,9812,184528.0,7.87,36,2022-05-07,Current,C
33383,3036,91549.0,5.71,36,2020-04-21,Current,B
33384,2296,24712.0,8.05,36,2016-10-21,PaidOff,C
33385,4349,54594.0,7.18,36,2022-03-09,PaidOff,A
33386,9828,431553.0,6.96,60,2024-07-01,Current,C
33387,1098,14532.0,8.8,48,2019-06-09,PaidOff,C
33388,5395,48467.0,6.13,60,2016-03-19,PaidOff,A
33389,8499,8558.0,6.77,36,2021-09-08,PaidOff,B
33390,5524,134245.0,7.84,36,2020-04-11,PaidOff,C
33391,6823,42221.0,6.51,36,2022-08-15,Current,A
33392,10303,22918.0,10.4,36,2023-02-03,Current,C
33393,8383,31039.0,4.75,36,2016-04-16,PaidOff,A
33394,9688,42894.0,9.06,36,2018-04-25,Current,D
33395,5325,28026.0,8.17,24,2021-02-07,Current,C
33396,7794,19001.0,7.78,36,2015-05-19,PaidOff,E
33397,9973,352392.0,9.02,60,2019-12-26,PaidOff,C
33398,7979,28215.0,4.78,60,2019-04-20,Current,C
33399,10478,160165.0,5.46,36,2021-07-30,Defaulted,B
33400,7364,183921.0,5.67,24,2019-11-17,Current,A
33401,7500,212216.0,7.38,24,2023-11-11,PaidOff,A
33402,6128,9318.0,8.73,36,2015-12-12,Current,C
33403,4712,31474.0,5.0,48,2024-05-15,PaidOff,A
33404,1478,123777.0,6.03,36,2022-06-22,PaidOff,C
33405,6013,71051.0,7.51,48,2018-12-02,PaidOff,C
33406,5829,44726.0,7.89,12,2015-01-31,Current,B
33407,9007,518369.0,9.24,24,2021-12-07,Current,D
33408,7760,20575.0,10.85,36,2022-05-31,Defaulted,D
33409,10773,50777.0,9.43,36,2015-08-31,PaidOff,E
33410,3154,100218.0,6.55,48,2021-01-15,Current,C
33411,4268,7884.0,7.48,36,2019-06-26,PaidOff,C
33412,3115,7513.0,6.01,24,2023-08-21,Current,A
33413,6373,100580.0,5.05,48,2021-09-10,Current,A
33414,9201,13222.0,8.09,48,2018-08-01,Current,D
33415,5258,278798.0,4.29,60,2024-02-09,Current,B
33416,7731,10052.0,7.02,36,2022-10-12,Current,D
33417,3631,81799.0,5.56,12,2019-08-02,PaidOff,B
33418,6473,15667.0,8.45,12,2020-06-15,Current,C
33419,2488,24916.0,8.35,36,2023-12-16,Current,C
33420,1656,11842.0,4.69,36,2020-03-11,PaidOff,A
33421,2963,9402.0,9.46,36,2017-06-26,PaidOff,E
33422,7372,17670.0,8.94,60,2020-09-13,Current,D
33423,10084,7110.0,11.57,48,2015-05-19,Current,E
33424,1259,41662.0,6.77,48,2016-04-04,PaidOff,B
33425,9585,127927.0,5.22,36,2016-05-30,Current,B
33426,2817,13356.0,7.86,48,2023-04-21,Current,D
33427,5644,15468.0,7.06,36,2015-01-28,Current,D
33428,10167,311314.0,9.15,36,2024-10-05,Current,E
33429,3367,63466.0,7.17,24,2020-11-11,PaidOff,B
33430,5555,126468.0,7.68,36,2017-09-05,Current,C
33431,1676,19616.0,4.8,36,2024-05-05,PaidOff,B
33432,10208,21161.0,11.71,36,2024-10-31,Current,E
33433,2035,97239.0,5.65,60,2022-04-11,PaidOff,D
33434,8714,67603.0,6.33,60,2018-05-14,Current,D
33435,8044,51187.0,5.16,12,2018-05-24,PaidOff,A
33436,2780,94107.0,4.94,48,2015-12-09,Current,C
33437,6904,17814.0,6.44,36,2021-10-30,PaidOff,E
33438,2946,83801.0,9.78,48,2016-01-18,Current,E
33439,3120,21685.0,6.25,36,2024-03-16,Current,D
33440,5611,41747.0,6.57,36,2021-04-07,Current,D
33441,6849,247048.0,6.66,36,2022-06-11,PaidOff,C
33442,6217,32989.0,4.47,36,2023-07-02,Current,A
33443,1058,8652.0,6.44,36,2017-05-18,PaidOff,A
33444,8118,11825.0,6.37,36,2017-03-10,PaidOff,B
33445,6240,242187.0,8.13,36,2016-01-23,PaidOff,B
33446,9463,208884.0,7.51,36,2017-07-12,PaidOff,C
33447,3493,140243.0,4.61,24,2020-03-23,PaidOff,B
33448,1734,120048.0,8.16,24,2023-12-16,Current,A
33449,9815,460224.0,9.13,12,2023-03-05,Current,E
33450,7763,44249.0,10.04,60,2018-06-22,PaidOff,D
33451,5268,16986.0,4.35,36,2023-08-28,Current,A
33452,1348,1648923.0,9.3,60,2021-01-07,PaidOff,D
33453,2905,171982.0,5.07,24,2020-07-08,Current,A
33454,10111,76221.0,10.26,12,2017-04-13,PaidOff,C
33455,6591,65151.0,6.93,36,2020-07-08,PaidOff,C
33456,10736,72536.0,10.15,48,2022-11-05,Current,E
33457,9037,21718.0,6.38,24,2017-11-10,PaidOff,D
33458,6984,9506.0,7.33,60,2018-10-28,Current,C
33459,4007,8369.0,7.46,36,2016-11-29,Current,A
33460,6252,8931.0,6.86,36,2018-02-08,Current,A
33461,2098,417106.0,8.21,36,2018-09-25,Current,C
33462,8468,101248.0,7.14,36,2016-12-27,PaidOff,C
33463,1805,90075.0,6.44,48,2018-05-12,PaidOff,A
33464,7333,85691.0,4.14,36,2015-09-19,PaidOff,B
33465,3956,29599.0,5.36,48,2018-03-12,PaidOff,B
33466,10760,17928.0,6.19,12,2019-01-04,PaidOff,B
33467,3883,11942.0,6.6,36,2017-09-08,Current,B
33468,6759,86978.0,6.25,12,2015-11-19,Current,C
33469,10442,13393.0,14.27,48,2018-02-13,Defaulted,E
33470,10669,274454.0,10.98,36,2017-11-06,Current,D
33471,1257,24233.0,6.58,48,2022-03-19,PaidOff,C
33472,7764,51433.0,6.98,48,2015-03-06,Defaulted,C
33473,3433,54953.0,5.67,48,2023-05-05,PaidOff,B
33474,10150,46518.0,14.98,60,2015-02-01,PaidOff,D
33475,1171,31831.0,6.79,36,2018-10-04,Current,A
33476,5885,26801.0,7.09,36,2021-01-18,Current,D
33477,5299,966256.0,7.89,60,2022-06-21,PaidOff,D
33478,10269,88591.0,10.83,36,2020-09-24,PaidOff,E
33479,8612,48915.0,5.95,36,2017-12-03,PaidOff,A
33480,9708,10213.0,4.9,36,2024-06-01,Current,A
33481,8995,12041.0,5.39,48,2017-01-12,PaidOff,C
33482,1880,284416.0,9.86,36,2024-04-14,Defaulted,E
33483,4276,64146.0,5.89,36,2023-10-27,PaidOff,C
33484,4230,42011.0,4.83,36,2021-01-23,Current,D
33485,5303,96655.0,7.02,60,2016-04-04,Current,A
33486,10409,39510.0,7.8,36,2019-12-24,Current,C
33487,6258,35724.0,5.86,48,2017-06-10,PaidOff,B
33488,8959,77173.0,6.96,48,2020-01-04,Current,C
33489,10308,10262.0,6.2,24,2021-07-08,Current,C
33490,9233,11368.0,5.54,48,2017-09-05,PaidOff,B
33491,10065,27076.0,4.98,36,2018-05-05,PaidOff,C
33492,8430,1589919.0,6.73,24,2019-06-05,Current,D
33493,4759,69725.0,5.58,36,2022-09-18,Current,A
33494,5735,26077.0,7.32,60,2017-07-22,PaidOff,D
33495,9848,371551.0,8.78,36,2020-02-25,Current,C
33496,5349,10210.0,5.81,48,2018-11-11,PaidOff,C
33497,6958,15099.0,11.05,36,2015-03-21,PaidOff,D
33498,4394,66609.0,5.36,24,2016-10-24,PaidOff,A
33499,9382,128638.0,10.07,60,2018-07-06,PaidOff,C
33500,10505,25461.0,9.0,60,2021-10-13,Current,E
33501,7708,45136.0,6.83,48,2023-08-20,Current,D
33502,6044,6611.0,9.6,24,2024-01-01,Current,D
33503,9855,75772.0,6.84,36,2021-07-22,Current,D
33504,10966,30422.0,6.53,24,2015-06-05,Current,A
33505,9246,14894.0,5.39,60,2022-04-10,Current,C
33506,5436,11430.0,7.14,60,2023-08-04,Current,B
33507,6855,317547.0,10.15,36,2019-11-10,Current,D
33508,6133,59646.0,6.31,48,2020-10-14,PaidOff,C
33509,1653,70698.0,5.67,36,2021-06-26,Current,C
33510,6754,101122.0,7.17,36,2023-03-07,Defaulted,E
33511,3296,20240.0,5.68,60,2015-01-01,PaidOff,D
33512,8794,121129.0,8.85,24,2021-06-30,Current,D
33513,8226,197392.0,7.59,48,2024-03-15,PaidOff,A
33514,7233,11297.0,4.84,36,2024-05-16,PaidOff,B
33515,6176,15807.0,10.02,24,2017-01-15,PaidOff,D
33516,2282,101672.0,8.58,36,2020-01-22,PaidOff,D
33517,9778,6795.0,10.09,48,2017-08-06,PaidOff,D
33518,8557,110773.0,8.62,36,2020-10-21,PaidOff,C
33519,5150,41066.0,5.67,36,2024-08-23,PaidOff,B
33520,2088,75437.0,6.52,36,2024-07-15,PaidOff,A
33521,2008,43765.0,9.94,36,2016-08-09,PaidOff,C
33522,10028,583951.0,10.13,24,2019-01-03,PaidOff,E
33523,1007,49273.0,4.72,36,2022-01-23,Current,B
33524,3914,8944.0,4.45,36,2022-03-31,PaidOff,C
33525,4424,120044.0,4.31,36,2015-08-05,PaidOff,C
33526,10944,80063.0,4.53,12,2021-12-05,PaidOff,A
33527,10491,27905.0,7.28,48,2018-12-18,PaidOff,D
33528,6860,52103.0,6.0,36,2016-07-30,Current,C
33529,10163,74508.0,7.48,36,2024-04-30,Current,D
33530,1444,17498.0,9.42,48,2021-05-20,Current,C
33531,8357,25958.0,7.02,48,2024-06-29,Current,D
33532,3422,129365.0,5.77,36,2016-02-07,Current,B
33533,5845,32609.0,4.31,60,2020-06-02,PaidOff,B
33534,7435,50972.0,5.52,60,2015-07-27,PaidOff,C
33535,5255,15556.0,10.34,36,2015-06-17,Current,D
33536,2388,18557.0,7.75,12,2023-11-15,Current,D
33537,5242,32677.0,7.84,36,2019-02-24,PaidOff,D
33538,4476,5016.0,5.19,48,2020-06-11,PaidOff,B
33539,3943,595040.0,5.64,36,2024-11-07,PaidOff,B
33540,10345,24661.0,6.44,36,2023-02-17,PaidOff,C
33541,7485,37181.0,6.27,36,2016-06-02,Current,B
33542,9263,60890.0,7.49,24,2015-12-07,PaidOff,D
33543,8118,16924.0,7.64,36,2022-05-07,PaidOff,C
33544,9773,11254.0,5.68,36,2024-02-05,PaidOff,A
33545,7874,37830.0,5.95,36,2020-03-09,PaidOff,B
33546,9368,17223.0,8.0,60,2018-05-05,Current,B
33547,2842,24703.0,7.01,36,2015-02-24,Current,C
33548,2496,132406.0,7.74,24,2021-05-23,Current,C
33549,7280,43985.0,4.23,24,2024-10-10,Current,A
33550,10116,95643.0,4.18,48,2015-11-17,Current,B
33551,10305,15913.0,9.02,36,2015-06-29,Defaulted,D
33552,9164,88933.0,9.68,24,2019-09-22,PaidOff,D
33553,4773,13100.0,7.33,24,2021-10-15,PaidOff,C
33554,8012,28995.0,8.92,12,2022-10-25,Current,A
33555,6998,10108.0,8.6,60,2017-03-23,PaidOff,E
33556,2763,53878.0,11.56,12,2015-06-24,PaidOff,D
33557,2095,518966.0,6.38,12,2019-04-07,Current,C
33558,7761,92985.0,7.4,48,2016-10-01,PaidOff,B
33559,6107,32996.0,5.56,36,2019-12-21,PaidOff,B
33560,8615,231999.0,8.21,36,2023-03-12,PaidOff,D
33561,6872,69060.0,7.24,24,2021-09-12,PaidOff,D
33562,8394,39395.0,5.79,36,2016-04-06,PaidOff,C
33563,1700,40115.0,9.42,24,2018-06-29,PaidOff,D
33564,4184,46673.0,6.9,24,2021-10-09,Current,B
33565,6051,7189.0,5.38,36,2015-06-30,PaidOff,B
33566,5480,100184.0,7.78,24,2017-07-26,PaidOff,C
33567,9604,12194.0,6.83,36,2018-06-30,PaidOff,B
33568,4572,116641.0,5.49,48,2016-01-26,Current,B
33569,2711,92935.0,7.88,48,2020-04-10,Current,C
33570,2468,252060.0,7.53,24,2020-07-19,PaidOff,C
33571,5032,17517.0,7.12,36,2019-09-26,Current,E
33572,8840,8585.0,8.64,48,2021-03-15,Current,D
33573,8105,23975.0,5.45,36,2024-12-11,Current,A
33574,3750,123399.0,8.76,12,2024-01-25,Current,C
33575,10680,15083.0,8.41,36,2019-12-03,PaidOff,C
33576,8680,29723.0,7.85,36,2017-01-03,Current,C
33577,7065,19019.0,8.49,24,2024-02-03,Current,B
33578,8564,10439.0,8.6,36,2020-08-12,PaidOff,D
33579,8239,447255.0,5.79,36,2021-10-15,Current,C
33580,10487,15191.0,6.79,36,2023-05-06,Current,C
33581,4850,11855.0,7.7,36,2024-05-23,Current,D
33582,6112,5022.0,4.74,36,2015-12-12,PaidOff,C
33583,10632,41323.0,6.41,36,2015-06-08,PaidOff,C
33584,10952,48870.0,6.79,36,2024-09-28,Defaulted,D
33585,6641,350211.0,7.44,36,2022-04-10,PaidOff,C
33586,9154,132068.0,6.2,48,2023-06-18,PaidOff,D
33587,4603,35385.0,4.67,24,2020-06-06,PaidOff,C
33588,7860,41229.0,9.41,36,2020-03-14,PaidOff,D
33589,10854,33444.0,9.9,48,2015-08-11,PaidOff,D
33590,6795,18542.0,5.47,36,2020-01-11,Current,D
33591,6480,141741.0,5.87,36,2016-03-18,PaidOff,D
33592,1319,36714.0,5.03,36,2022-01-22,Current,C
33593,4976,30116.0,5.87,60,2020-07-29,PaidOff,D
33594,1769,88959.0,4.47,36,2019-12-01,Current,C
33595,8746,51292.0,11.1,36,2024-09-25,Current,E
33596,9277,31065.0,7.3,36,2024-07-18,Current,C
33597,10759,10645.0,10.3,48,2022-10-26,PaidOff,C
33598,7704,81100.0,9.66,36,2022-07-19,Current,E
33599,6544,12803.0,6.32,36,2016-12-17,Current,A
33600,9952,63983.0,6.47,48,2015-05-25,PaidOff,A
33601,10836,17060.0,6.24,48,2016-05-28,Current,A
33602,7581,177805.0,9.2,48,2016-07-20,PaidOff,D
33603,9552,24094.0,9.35,36,2022-09-24,PaidOff,E
33604,10490,134000.0,10.51,48,2020-04-08,PaidOff,E
33605,1094,380248.0,5.06,12,2022-03-17,Current,C
33606,1883,250882.0,4.96,24,2017-04-19,Current,A
33607,5041,22701.0,8.71,36,2022-11-13,Current,C
33608,3797,183881.0,7.02,24,2016-09-28,Current,D
33609,6727,256312.0,9.58,48,2021-12-21,PaidOff,D
33610,3381,115630.0,7.69,48,2016-04-07,PaidOff,C
33611,10891,8362.0,5.04,36,2024-12-16,Current,D
33612,4216,27366.0,6.96,36,2019-08-18,PaidOff,C
33613,9706,13369.0,9.01,36,2017-06-30,PaidOff,B
33614,9593,48084.0,5.84,36,2021-08-04,Current,A
33615,8749,125466.0,6.33,60,2024-11-21,Current,C
33616,9686,184470.0,9.79,24,2022-10-05,Current,E
33617,5420,53507.0,12.31,36,2023-05-19,Current,C
33618,1729,93457.0,7.38,36,2017-06-04,PaidOff,E
33619,6162,15219.0,9.37,48,2017-09-27,PaidOff,C
33620,6051,14421.0,7.8,36,2015-10-17,Current,A
33621,8808,37873.0,6.15,36,2018-07-13,PaidOff,D
33622,9083,15417.0,6.69,48,2024-07-07,Current,D
33623,2850,55927.0,7.14,48,2024-02-11,PaidOff,A
33624,5059,56120.0,9.04,36,2024-05-29,Current,B
33625,8047,120184.0,9.66,60,2022-08-28,PaidOff,C
33626,7560,55281.0,7.09,36,2016-10-20,PaidOff,D
33627,10825,52379.0,7.27,24,2016-03-01,PaidOff,D
33628,9850,10924.0,5.3,48,2017-09-28,PaidOff,A
33629,5379,38531.0,5.61,12,2017-11-21,PaidOff,B
33630,10465,10082.0,11.58,36,2015-02-03,Current,D
33631,7392,50694.0,4.79,24,2015-09-24,PaidOff,B
33632,6227,75620.0,7.63,36,2015-09-25,PaidOff,E
33633,8154,40942.0,7.66,12,2018-04-13,Current,D
33634,7216,72970.0,6.09,48,2017-11-30,PaidOff,B
33635,8343,24828.0,7.14,36,2018-10-19,PaidOff,A
33636,6341,57760.0,5.26,24,2015-09-15,Defaulted,B
33637,9570,43825.0,5.21,48,2015-09-05,PaidOff,B
33638,10883,18337.0,7.89,36,2022-02-20,Current,C
33639,9192,49990.0,5.76,36,2024-10-22,Current,B
33640,9191,23023.0,8.35,36,2019-07-26,PaidOff,D
33641,6676,68012.0,10.69,36,2017-06-24,Current,E
33642,6606,151878.0,10.75,48,2016-11-30,Defaulted,D
33643,7633,351285.0,7.81,36,2020-12-28,Current,C
33644,5411,61537.0,9.01,36,2018-04-16,Current,D
33645,9364,7697.0,4.62,48,2024-03-24,PaidOff,C
33646,10159,91976.0,7.84,48,2018-07-08,Current,A
33647,4899,302382.0,5.9,24,2024-02-26,Current,C
33648,3730,92348.0,7.59,36,2015-02-19,PaidOff,B
33649,5806,65812.0,9.82,36,2015-09-18,Defaulted,D
33650,6201,35185.0,8.73,24,2018-05-30,PaidOff,C
33651,1536,42187.0,7.03,60,2023-12-01,Current,B
33652,9587,65357.0,9.23,36,2024-04-25,Current,D
33653,6872,143201.0,7.19,24,2016-04-27,PaidOff,D
33654,6560,84872.0,5.66,36,2023-04-28,Current,A
33655,8692,28550.0,8.44,36,2024-12-28,Current,D
33656,2568,125127.0,7.56,24,2022-03-18,PaidOff,B
33657,6801,20737.0,6.46,24,2023-02-27,Current,A
33658,8246,221918.0,8.21,36,2024-03-08,PaidOff,D
33659,7861,23720.0,8.93,60,2017-09-29,PaidOff,B
33660,3292,15221.0,5.49,48,2022-09-17,PaidOff,C
33661,7945,21267.0,7.32,36,2021-12-27,PaidOff,B
33662,2584,67114.0,7.4,36,2023-05-22,Defaulted,D
33663,8735,204973.0,7.04,24,2017-10-26,PaidOff,D
33664,9823,12665.0,11.3,36,2021-07-21,Current,E
33665,6371,68824.0,6.06,60,2023-03-06,PaidOff,B
33666,5717,106794.0,4.77,36,2015-04-14,PaidOff,A
33667,1207,82171.0,6.37,12,2020-03-23,Current,A
33668,6897,63832.0,8.41,12,2018-02-12,PaidOff,D
33669,10989,77751.0,6.13,24,2018-06-11,PaidOff,C
33670,8552,14162.0,7.09,60,2020-02-21,PaidOff,D
33671,1643,167570.0,10.31,36,2022-09-24,Current,D
33672,7656,12281.0,4.93,60,2019-09-14,PaidOff,C
33673,10150,9994.0,8.15,36,2023-03-27,PaidOff,D
33674,5817,26803.0,11.19,36,2019-01-16,Defaulted,D
33675,5263,22645.0,5.12,36,2020-09-08,PaidOff,A
33676,1327,63667.0,5.53,36,2017-11-12,PaidOff,C
33677,5301,13979.0,6.56,48,2016-02-06,PaidOff,C
33678,7314,12546.0,7.43,60,2023-10-15,Current,B
33679,3753,507044.0,4.15,60,2022-07-20,Current,A
33680,1292,44764.0,6.67,24,2018-09-12,PaidOff,B
33681,2727,14586.0,6.66,36,2021-03-21,Current,B
33682,6887,6442.0,9.99,24,2017-01-03,Defaulted,D
33683,3194,189398.0,8.39,60,2019-10-01,Current,B
33684,10016,71077.0,9.55,36,2021-06-18,PaidOff,C
33685,7609,15148.0,8.58,48,2022-09-17,PaidOff,E
33686,3667,165284.0,9.11,48,2019-08-08,PaidOff,C
33687,5380,92139.0,7.43,36,2022-03-26,Current,A
33688,2686,20788.0,11.96,48,2021-06-30,PaidOff,E
33689,8261,118345.0,6.34,12,2017-02-12,Defaulted,D
33690,1261,32804.0,7.11,36,2020-07-25,PaidOff,D
33691,7825,96362.0,9.46,24,2022-12-28,PaidOff,D
33692,8575,238789.0,8.59,36,2024-06-20,PaidOff,D
33693,6476,15349.0,6.48,36,2019-11-29,Current,A
33694,8994,57281.0,7.37,48,2023-04-26,Current,C
33695,2662,20809.0,8.02,60,2015-12-21,PaidOff,E
33696,9932,91443.0,4.57,36,2019-11-17,Current,A
33697,2355,34419.0,5.76,48,2022-03-29,PaidOff,C
33698,2461,34341.0,7.28,36,2020-09-23,PaidOff,C
33699,6508,15244.0,4.4,36,2021-10-31,Current,A
33700,5066,88610.0,5.18,48,2019-03-10,PaidOff,C
33701,5934,9808.0,7.7,36,2024-01-17,PaidOff,D
33702,10850,10783.0,10.69,36,2016-05-17,PaidOff,C
33703,10997,64997.0,9.47,36,2021-09-23,PaidOff,D
33704,5139,47078.0,10.2,36,2021-12-14,Defaulted,C
33705,1162,110232.0,5.35,36,2017-01-31,PaidOff,A
33706,8123,20984.0,9.89,36,2016-06-06,PaidOff,D
33707,5349,31808.0,4.12,60,2017-04-05,PaidOff,B
33708,2362,21003.0,12.61,36,2023-09-18,PaidOff,D
33709,6803,26604.0,9.44,36,2024-12-12,Current,D
33710,7650,72875.0,5.82,36,2019-08-01,Current,B
33711,9263,89087.0,7.83,60,2017-07-11,Current,E
33712,9633,288675.0,7.03,48,2017-01-29,PaidOff,B
33713,1160,52940.0,10.71,24,2015-12-08,Defaulted,D
33714,8585,104962.0,8.1,60,2023-06-28,Current,E
33715,1918,17079.0,5.14,36,2016-12-28,PaidOff,B
33716,9541,9726.0,4.8,60,2015-03-01,PaidOff,B
33717,7186,36568.0,6.44,48,2015-12-31,PaidOff,C
33718,6803,14195.0,10.11,36,2023-08-23,Current,E
33719,5445,10075.0,9.4,36,2015-01-16,PaidOff,E
33720,5998,136768.0,7.59,12,2020-11-25,PaidOff,A
33721,2985,175935.0,9.27,36,2017-12-11,PaidOff,E
33722,7212,22058.0,7.73,36,2015-05-28,PaidOff,D
33723,4786,17125.0,6.4,48,2022-05-06,Current,C
33724,9193,142665.0,6.15,36,2015-03-20,Current,B
33725,2328,146239.0,4.74,60,2018-02-10,PaidOff,D
33726,1495,9662.0,9.59,36,2019-01-25,Defaulted,E
33727,10256,606848.0,9.03,24,2023-10-22,Current,E
33728,2373,6087.0,5.41,36,2021-05-31,PaidOff,B
33729,7229,312841.0,5.36,36,2019-04-02,PaidOff,A
33730,8939,93689.0,5.22,36,2017-12-29,PaidOff,D
33731,1461,127658.0,7.84,48,2021-04-08,PaidOff,D
33732,3803,90108.0,7.72,36,2015-09-07,PaidOff,D
33733,6818,752929.0,8.72,60,2024-01-06,Current,E
33734,5927,32500.0,9.76,24,2021-07-14,Current,C
33735,8132,20409.0,9.02,36,2017-12-10,PaidOff,B
33736,1336,686571.0,7.74,24,2024-01-14,PaidOff,B
33737,4741,23502.0,7.76,48,2015-09-21,PaidOff,D
33738,10578,12082.0,8.46,36,2021-08-31,PaidOff,C
33739,6099,18034.0,9.02,36,2019-11-04,Current,C
33740,2396,330056.0,6.53,36,2016-02-08,Current,D
33741,10881,37557.0,7.54,60,2015-04-06,Current,B
33742,3392,27894.0,8.1,36,2024-07-02,PaidOff,C
33743,9272,8880.0,6.48,36,2017-02-02,PaidOff,A
33744,1286,12303.0,6.83,36,2016-03-10,Current,A
33745,4491,259343.0,8.78,60,2021-03-13,Defaulted,C
33746,7645,360479.0,7.75,48,2024-12-11,Current,D
33747,2513,11245.0,4.16,36,2023-06-05,PaidOff,B
33748,9303,6434.0,7.84,36,2023-05-07,Current,D
33749,1935,133249.0,7.0,36,2016-03-15,PaidOff,A
33750,6891,13958.0,7.45,36,2019-02-01,Current,D
33751,10641,38105.0,9.71,36,2023-12-12,PaidOff,D
33752,5297,5911.0,8.68,36,2022-09-02,Current,A
33753,1469,172163.0,6.01,36,2020-05-12,Current,B
33754,9534,38026.0,10.11,48,2024-05-21,PaidOff,E
33755,10507,54783.0,6.8,36,2017-07-16,Current,A
33756,10705,7874.0,6.71,36,2016-06-20,Current,D
33757,6553,74934.0,4.77,36,2018-11-11,Current,D
33758,8941,50280.0,7.4,36,2024-08-19,PaidOff,D
33759,5278,22214.0,6.68,36,2019-07-18,Current,C
33760,4111,137027.0,7.21,24,2023-11-18,Current,B
33761,5784,67311.0,7.43,48,2023-05-13,Current,D
33762,9677,62488.0,6.82,36,2020-07-24,Defaulted,C
33763,9041,7118.0,5.65,36,2024-12-19,Current,C
33764,5377,648402.0,7.7,48,2019-09-13,PaidOff,E
33765,4540,8445.0,4.36,48,2018-02-22,PaidOff,B
33766,9106,291154.0,6.25,36,2018-08-22,Current,B
33767,3294,56995.0,10.16,60,2016-12-04,PaidOff,D
33768,8297,5922.0,5.02,36,2020-05-03,PaidOff,B
33769,10200,85999.0,7.26,36,2023-07-25,Current,B
33770,6279,183076.0,11.43,24,2024-06-24,Defaulted,E
33771,9934,78957.0,5.8,36,2015-08-11,PaidOff,D
33772,3812,138610.0,10.73,36,2022-07-12,PaidOff,D
33773,1595,11197.0,5.46,36,2015-08-17,PaidOff,D
33774,10272,46852.0,8.37,24,2021-05-26,PaidOff,B
33775,3929,11490.0,8.47,36,2024-05-26,PaidOff,D
33776,5630,55668.0,8.62,36,2021-05-25,Current,E
33777,5273,62367.0,7.21,60,2015-04-20,PaidOff,D
33778,10783,26617.0,9.87,36,2021-04-17,PaidOff,D
33779,7315,618084.0,4.45,36,2020-12-05,PaidOff,C
33780,2463,37294.0,8.18,48,2016-11-15,PaidOff,D
33781,10476,61555.0,9.12,36,2024-11-08,Current,E
33782,2285,12376.0,6.29,24,2020-03-04,PaidOff,A
33783,6230,19796.0,5.89,36,2020-08-19,Current,C
33784,5878,111589.0,7.39,24,2020-11-28,PaidOff,A
